Price,SuburbClass,Rooms,Bathroom,Car,Distance,Latitude,Longitude,HouseAgeType_historic,HouseAgeType_modern
515000.0,3,3,1.0,1.0,12.4,-37.7071,144.9666,1,0
617000.0,3,3,1.0,1.0,12.4,-37.6973,144.96200000000005,1,0
540000.0,3,4,2.0,3.0,12.4,-37.7172,144.968,1,0
631000.0,3,3,2.0,2.0,12.4,-37.6994,144.9686,0,1
640000.0,3,3,1.0,4.0,12.4,-37.6985,144.9778,0,1
575000.0,3,2,1.0,2.0,12.4,-37.7164,144.9666,1,0
562000.0,3,4,2.0,2.0,12.4,-37.7056,144.9671,0,1
620000.0,3,3,1.0,2.0,12.4,-37.6978,144.9686,0,1
652500.0,3,3,1.0,1.0,12.4,-37.6968,144.9674,1,0
492000.0,3,3,1.0,1.0,12.4,-37.7092,144.9695,0,1
422500.0,3,3,2.0,1.0,12.4,-37.7062,144.9688,0,1
1865000.0,1,3,2.0,2.0,7.5,-37.8269,145.0496,1,0
1700000.0,1,5,3.0,2.0,7.5,-37.825,145.0536,1,0
1450000.0,1,3,2.0,2.0,7.5,-37.8305,145.0475,1,0
1110000.0,1,3,2.0,2.0,7.5,-37.8302,145.0525,0,1
3100000.0,1,4,2.0,2.0,7.5,-37.826,145.0498,1,0
1700000.0,1,3,2.0,1.0,7.5,-37.8337,145.0469,0,1
1585000.0,1,2,1.0,2.0,7.5,-37.8322,145.0486,1,0
935000.0,1,3,2.0,1.0,7.5,-37.8435,145.0497,0,1
2800000.0,1,4,1.0,2.0,7.5,-37.8374,145.0486,1,0
2381000.0,1,4,2.0,2.0,7.5,-37.8332,145.0461,1,0
1738000.0,1,4,3.0,2.0,7.5,-37.8348,145.0503,0,1
1420000.0,1,3,1.0,2.0,7.5,-37.8337,145.0504,1,0
1335000.0,1,2,1.0,0.0,7.5,-37.8265,145.0484,1,0
1825000.0,1,3,2.0,2.0,7.5,-37.8269,145.0496,1,0
840000.0,1,2,1.0,1.0,7.5,-37.844,145.0496,0,1
1320000.0,1,3,2.0,1.0,7.5,-37.8302,145.0542,1,0
1890000.0,1,3,1.0,2.0,7.5,-37.8257,145.0514,1,0
2450000.0,1,4,2.0,1.0,7.5,-37.8307,145.0498,1,0
1590000.0,1,3,2.0,2.0,7.5,-37.8451,145.0525,0,1
706000.0,1,2,1.0,1.0,7.5,-37.8437,145.0536,1,0
2500000.0,1,5,3.0,3.0,7.5,-37.8176,145.0548,1,0
2350000.0,1,4,2.0,2.0,7.5,-37.8204,145.0516,1,0
1385000.0,1,2,1.0,2.0,7.5,-37.8373,145.0455,1,0
1666000.0,1,6,2.0,0.0,7.5,-37.8219,145.0556,1,0
1650000.0,1,3,1.0,1.0,7.5,-37.8225,145.0551,1,0
1625000.0,1,3,2.0,1.0,7.5,-37.8266,145.0493,1,0
975000.0,1,3,1.0,1.0,7.5,-37.8204,145.0489,0,1
546500.0,3,2,1.0,1.0,10.6,-37.7519,145.0687,0,1
1220000.0,3,3,1.0,1.0,10.6,-37.7504,145.0643,1,0
550000.0,3,3,1.0,2.0,10.6,-37.7519,145.0696,0,1
705000.0,3,2,1.0,1.0,10.6,-37.7587,145.0657,0,1
490000.0,3,2,1.0,1.0,10.6,-37.7518,145.0698,0,1
1110000.0,3,3,1.0,2.0,10.6,-37.752,145.0722,1,0
540000.0,3,2,1.0,2.0,10.6,-37.7538,145.0695,0,1
750000.0,3,3,1.0,2.0,10.6,-37.7494,145.0703,1,0
1401000.0,3,5,2.0,2.0,10.6,-37.7539,145.0577,1,0
1195000.0,3,3,1.0,1.0,10.6,-37.7507,145.062,1,0
690000.0,3,2,1.0,1.0,10.6,-37.7489,145.07,0,1
1375000.0,3,3,1.0,1.0,10.6,-37.7502,145.0605,0,1
1400000.0,3,3,1.0,1.0,10.6,-37.74800000000001,145.0625,1,0
475000.0,3,2,1.0,2.0,10.6,-37.7502,145.069,0,1
1605000.0,1,3,1.0,1.0,9.0,-37.7741,145.0506,1,0
1797000.0,1,5,3.0,3.0,9.0,-37.7793,145.0654,1,0
1050000.0,1,3,2.0,1.0,9.0,-37.772,145.0538,0,1
551000.0,3,3,1.0,0.0,14.5,-37.6885,144.9092,1,0
350000.0,3,3,1.0,2.0,14.5,-37.6866,144.9086,1,0
425000.0,3,3,1.0,2.0,14.5,-37.687,144.9084,0,1
600000.0,3,3,1.0,2.0,14.5,-37.6904,144.9121,1,0
460000.0,3,3,1.0,1.0,14.5,-37.6889,144.9109,1,0
611000.0,3,3,1.0,3.0,14.5,-37.6862,144.91299999999995,0,1
495000.0,3,3,1.0,2.0,14.5,-37.6878,144.9112,0,1
472500.0,3,2,1.0,2.0,14.5,-37.6909,144.9136,1,0
480000.0,3,3,2.0,1.0,12.4,-37.7133,145.0374,0,1
980000.0,3,3,1.0,1.0,12.4,-37.7143,145.039,1,0
610000.0,3,4,1.0,1.0,12.4,-37.7126,145.03,0,1
607500.0,3,3,2.0,1.0,12.4,-37.7125,145.0306,0,1
677200.0,3,2,2.0,1.0,7.8,-37.8115,144.8763,0,1
1155000.0,3,3,2.0,2.0,7.8,-37.8108,144.8819,1,0
817000.0,3,3,1.0,1.0,7.8,-37.8046,144.8831,1,0
1035000.0,3,3,2.0,2.0,7.8,-37.8118,144.8801,1,0
677500.0,3,2,1.0,1.0,7.8,-37.8083,144.8841,1,0
760000.0,3,3,1.0,1.0,7.8,-37.8123,144.8805,1,0
730000.0,3,2,2.0,0.0,7.8,-37.8058,144.8846,1,0
440000.0,3,2,1.0,1.0,7.8,-37.8083,144.8775,0,1
685000.0,3,2,1.0,1.0,7.8,-37.8068,144.8782,1,0
1340000.0,3,3,2.0,0.0,7.8,-37.8079,144.8825,1,0
1275000.0,3,4,2.0,1.0,7.8,-37.8078,144.8825,1,0
925000.0,3,3,1.0,1.0,7.8,-37.8085,144.8802,1,0
1336000.0,3,4,2.0,1.0,7.8,-37.8066,144.8811,1,0
1100000.0,1,4,3.0,2.0,12.1,-37.8958,145.0696,0,1
1160000.0,1,3,2.0,2.0,12.1,-37.9043,145.0622,0,1
820000.0,1,3,1.0,1.0,12.1,-37.8968,145.075,1,0
740000.0,1,2,1.0,1.0,12.1,-37.8955,145.07299999999995,0,1
975000.0,1,3,2.0,1.0,12.1,-37.8936,145.0709,0,1
1060000.0,1,3,1.0,2.0,12.1,-37.9027,145.0684,1,0
680000.0,1,2,1.0,2.0,12.1,-37.8936,145.0725,0,1
1430000.0,1,3,1.0,2.0,12.1,-37.8991,145.0686,1,0
1370000.0,1,3,2.0,2.0,12.1,-37.8959,145.0736,1,0
1610000.0,1,4,2.0,2.0,12.1,-37.8932,145.0681,1,0
1300000.0,1,5,2.0,2.0,12.1,-37.9055,145.0691,1,0
835000.0,1,3,1.0,1.0,12.1,-37.8966,145.0737,0,1
861500.0,1,2,2.0,1.0,12.1,-37.9033,145.0727,0,1
1400000.0,1,4,2.0,2.0,12.1,-37.906,145.07399999999996,1,0
603000.0,1,2,1.0,1.0,12.1,-37.8894,145.0679,1,0
1100000.0,1,3,2.0,2.0,12.1,-37.902,145.0705,1,0
1090000.0,1,3,2.0,2.0,12.1,-37.9031,145.0668,1,0
745500.0,1,2,1.0,1.0,12.1,-37.8947,145.0722,0,1
1401000.0,1,3,2.0,2.0,11.8,-37.8986,145.0359,1,0
2250000.0,1,4,1.0,2.0,11.8,-37.9062,145.0263,0,1
1715000.0,1,4,2.0,2.0,11.8,-37.9035,145.028,1,0
1918000.0,1,4,2.0,1.0,11.8,-37.9065,145.0461,1,0
900000.0,1,3,1.0,1.0,11.8,-37.906,145.04,0,1
1770000.0,1,3,2.0,2.0,11.8,-37.9088,145.0471,1,0
1250000.0,1,3,2.0,2.0,11.8,-37.903,145.0285,0,1
810000.0,1,2,1.0,1.0,11.8,-37.9001,145.0428,0,1
1322000.0,1,3,1.0,1.0,11.8,-37.9036,145.0521,1,0
1845000.0,1,4,3.0,1.0,11.8,-37.9061,145.0509,1,0
1535000.0,1,3,1.0,2.0,11.8,-37.9047,145.0274,1,0
2005000.0,1,4,2.0,2.0,11.8,-37.905,145.029,1,0
932000.0,1,3,2.0,1.0,11.8,-37.9069,145.041,0,1
1500000.0,1,4,2.0,2.0,11.8,-37.8993,145.0447,0,1
1390000.0,1,4,2.0,2.0,11.8,-37.9032,145.049,1,0
940000.0,1,3,1.0,1.0,11.8,-37.9064,145.0291,1,0
820000.0,1,3,2.0,1.0,11.8,-37.9062,145.02700000000004,0,1
940000.0,1,3,2.0,1.0,11.8,-37.9061,145.0478,0,1
1177000.0,1,2,1.0,2.0,11.8,-37.9024,145.0539,1,0
617500.0,1,2,1.0,1.0,11.8,-37.9011,145.0474,0,1
1020000.0,3,6,3.0,2.0,8.2,-37.8053,144.8681,1,0
912500.0,3,2,1.0,1.0,8.2,-37.7933,144.876,1,0
710000.0,3,4,1.0,1.0,8.2,-37.7906,144.8687,1,0
837000.0,3,4,2.0,3.0,8.2,-37.7926,144.8639,1,0
850000.0,3,4,2.0,2.0,8.2,-37.7903,144.8639,0,1
415000.0,3,2,1.0,1.0,8.2,-37.806,144.8674,0,1
723000.0,3,3,1.0,2.0,8.2,-37.8066,144.8666,1,0
967000.0,3,3,1.0,2.0,8.2,-37.8067,144.8761,1,0
840000.0,3,3,1.0,1.0,8.2,-37.7914,144.8812,1,0
910000.0,3,3,1.0,1.0,8.2,-37.7941,144.881,0,1
820000.0,3,3,1.0,3.0,8.2,-37.7937,144.8732,1,0
620000.0,3,3,1.0,2.0,8.2,-37.8038,144.8679,0,1
875000.0,3,3,2.0,3.0,8.2,-37.7995,144.8794,1,0
830000.0,3,4,1.0,2.0,8.2,-37.7919,144.8793,1,0
913000.0,3,3,1.0,3.0,8.2,-37.7911,144.8821,1,0
850000.0,3,2,1.0,2.0,8.2,-37.8009,144.8653,1,0
770000.0,3,2,1.0,1.0,8.2,-37.8021,144.8629,1,0
1151500.0,3,3,1.0,2.0,8.2,-37.7978,144.8743,1,0
860000.0,3,3,1.0,2.0,8.2,-37.7912,144.868,1,0
805000.0,3,3,1.0,3.0,8.2,-37.796,144.8728,1,0
420000.0,3,2,1.0,1.0,8.2,-37.8079,144.8684,0,1
878000.0,3,3,1.0,1.0,8.2,-37.7901,144.8682,1,0
765000.0,3,2,1.0,2.0,13.9,-37.7812,144.8121,1,0
730000.0,3,3,2.0,3.0,13.9,-37.7801,144.8121,1,0
730000.0,3,2,1.0,0.0,13.9,-37.7778,144.81799999999996,0,1
593000.0,3,3,2.0,2.0,13.9,-37.7792,144.8117,0,1
816000.0,3,4,1.0,2.0,13.9,-37.7825,144.8221,1,0
600000.0,3,2,1.0,1.0,13.9,-37.7795,144.8204,1,0
600000.0,3,3,1.0,1.0,13.9,-37.7842,144.8175,1,0
560000.0,3,3,2.0,7.0,13.9,-37.7848,144.8231,0,1
840000.0,3,3,1.0,0.0,13.9,-37.7809,144.8228,1,0
507000.0,3,2,1.0,2.0,10.9,-37.8226,144.8392,0,1
1160000.0,1,3,1.0,2.0,10.4,-37.8878,145.0456,1,0
1330000.0,1,3,2.0,1.0,10.4,-37.8904,145.0387,1,0
880000.0,1,3,1.0,1.0,14.0,-37.9033,145.1006,1,0
1045000.0,1,3,1.0,2.0,14.0,-37.8923,145.1013,1,0
690000.0,1,3,1.0,2.0,14.0,-37.8968,145.0983,1,0
1050000.0,1,3,2.0,2.0,14.0,-37.9055,145.1024,0,1
865000.0,1,3,1.0,2.0,14.0,-37.9109,145.0995,1,0
1033000.0,1,3,1.0,2.0,14.0,-37.8951,145.101,0,1
750000.0,1,2,2.0,2.0,14.0,-37.8964,145.0977,1,0
1025000.0,1,3,1.0,2.0,14.0,-37.9023,145.105,1,0
633500.0,1,3,2.0,2.0,14.0,-37.9001,145.1009,1,0
1180000.0,1,4,1.0,2.0,14.0,-37.9087,145.0886,0,1
1225000.0,1,3,1.0,2.0,14.0,-37.9066,145.088,1,0
755000.0,3,2,2.0,1.0,7.4,-37.8813,144.9964,0,1
1000000.0,1,2,1.0,2.0,2.5,-37.8281,144.9923,1,0
1280000.0,1,3,2.0,2.0,2.5,-37.8278,144.9885,1,0
1475000.0,1,3,2.0,2.0,2.5,-37.8278,144.9885,1,0
1015000.0,1,2,1.0,1.0,2.5,-37.8274,144.9967,1,0
930000.0,1,2,1.0,1.0,2.5,-37.8258,144.99200000000005,1,0
1900000.0,1,3,2.0,2.0,2.5,-37.8266,144.9894,0,1
1010000.0,1,2,1.0,1.0,2.5,-37.8311,144.9914,0,1
1300000.0,1,3,1.0,1.0,2.5,-37.8283,144.9946,1,0
1300000.0,1,3,2.0,2.0,2.5,-37.8288,144.9891,0,1
930000.0,3,4,1.0,3.0,9.1,-37.8305,144.8736,1,0
650000.0,3,2,2.0,1.0,9.1,-37.8289,144.8671,0,1
985000.0,3,3,1.0,5.0,9.1,-37.8321,144.8736,1,0
915000.0,3,4,3.0,1.0,9.1,-37.8307,144.8725,0,1
508000.0,3,3,1.0,2.0,9.1,-37.8268,144.8675,0,1
420000.0,3,2,1.0,1.0,9.1,-37.8262,144.8677,0,1
506000.0,3,2,1.0,1.0,9.1,-37.8315,144.8693,0,1
380000.0,3,2,1.0,1.0,9.1,-37.8337,144.8739,1,0
611000.0,3,2,1.0,1.0,9.1,-37.8317,144.8713,0,1
1260000.0,3,4,2.0,2.0,12.5,-37.7141,144.8995,0,1
931999.0,3,4,3.0,2.0,12.5,-37.7137,144.8987,0,1
1257000.0,1,3,2.0,1.0,5.3,-37.7813,144.9371,1,0
1562000.0,1,4,2.0,1.0,5.3,-37.7778,144.9346,1,0
1740000.0,1,4,3.0,2.0,5.3,-37.7796,144.935,1,0
1335000.0,1,5,2.0,1.0,9.3,-37.8868,145.0462,1,0
720000.0,3,3,1.0,1.0,14.5,-37.725,144.8586,0,1
380000.0,3,2,1.0,1.0,14.5,-37.7251,144.8621,0,1
501000.0,3,3,1.0,1.0,14.5,-37.7243,144.8533,0,1
722000.0,3,3,1.0,1.0,14.5,-37.7259,144.8579,0,1
746000.0,3,4,3.0,1.0,14.5,-37.7231,144.8602,0,1
455000.0,3,3,1.0,1.0,14.5,-37.7169,144.8582,0,1
600000.0,3,4,2.0,1.0,14.5,-37.7263,144.8584,0,1
575000.0,3,3,1.0,1.0,14.5,-37.7212,144.8545,1,0
566000.0,3,3,2.0,2.0,14.5,-37.7212,144.8598,0,1
1250000.0,1,3,2.0,2.0,9.8,-37.8982,145.0121,0,1
2200000.0,1,4,3.0,3.0,9.8,-37.8988,145.0098,0,1
1908000.0,1,4,2.0,1.0,3.7,-37.7833,144.9681,1,0
1300000.0,1,3,3.0,2.0,9.1,-37.762,144.8916,0,1
470000.0,1,2,1.0,1.0,9.1,-37.7564,144.9043,0,1
1740000.0,1,4,2.0,2.0,9.1,-37.7595,144.8993,1,0
1700000.0,1,3,1.0,1.0,3.3,-37.8473,144.9495,1,0
2150000.0,1,3,1.0,1.0,3.3,-37.8473,144.955,1,0
1190000.0,1,2,1.0,0.0,3.3,-37.8445,144.9489,1,0
916000.0,3,3,1.0,2.0,11.1,-37.8326,144.8594,0,1
910000.0,3,3,1.0,3.0,11.1,-37.8322,144.8399,0,1
852000.0,1,2,1.0,1.0,6.3,-37.8603,145.0224,0,1
2100000.0,1,5,3.0,3.0,5.9,-37.7822,144.9065,1,0
1435000.0,1,3,1.0,1.0,5.9,-37.7756,144.9148,1,0
1020000.0,1,2,1.0,1.0,5.9,-37.7761,144.9165,1,0
1495000.0,1,2,1.0,2.0,12.2,-37.8683,145.1064,1,0
822000.0,1,2,1.0,1.0,12.2,-37.8677,145.0981,0,1
890000.0,1,3,2.0,2.0,12.2,-37.8625,145.1083,0,1
765000.0,3,3,2.0,1.0,10.5,-37.7593,144.8561,0,1
760000.0,3,3,1.0,1.0,10.5,-37.7574,144.8574,1,0
1900000.0,1,2,1.0,2.0,9.2,-37.7926,145.0842,1,0
700000.0,1,3,1.0,1.0,9.2,-37.7862,145.0739,1,0
1890000.0,1,4,3.0,2.0,9.2,-37.789,145.0938,1,0
1725000.0,1,4,3.0,2.0,9.2,-37.7827,145.0945,0,1
894000.0,3,3,2.0,3.0,9.5,-37.7524,145.0393,1,0
1375000.0,1,3,3.0,2.0,13.0,-37.9166,145.0418,0,1
1515000.0,1,4,3.0,2.0,13.9,-37.9107,145.0745,1,0
986000.0,1,3,1.0,3.0,13.9,-37.9331,145.0586,1,0
1225000.0,1,3,2.0,2.0,13.9,-37.9127,145.0694,0,1
810000.0,1,3,1.0,1.0,13.9,-37.919,145.0803,1,0
1292000.0,1,4,1.0,2.0,13.9,-37.9194,145.05700000000004,1,0
959000.0,1,3,2.0,2.0,13.9,-37.9076,145.06799999999996,1,0
780000.0,1,2,1.0,1.0,13.1,-37.8158,145.1384,0,1
1760000.0,1,3,1.0,2.0,13.1,-37.8262,145.1301,1,0
2080000.0,1,3,2.0,2.0,13.1,-37.8229,145.1217,1,0
610000.0,3,2,1.0,2.0,10.8,-37.7854,144.8463,1,0
760000.0,3,2,1.0,1.0,10.8,-37.782,144.8528,1,0
441700.0,3,3,2.0,1.0,10.8,-37.7894,144.8463,0,1
2575000.0,1,3,2.0,2.0,11.2,-37.894,144.9977,1,0
2900000.0,1,4,4.0,2.0,11.2,-37.9104,144.9999,0,1
975000.0,1,2,1.0,1.0,11.2,-37.8993,145.0046,1,0
2000000.0,1,4,2.0,2.0,11.2,-37.8981,145.0,0,1
3025000.0,1,3,2.0,4.0,11.2,-37.9056,144.9893,0,1
2140000.0,1,5,2.0,2.0,10.7,-37.9173,145.0142,1,0
1635000.0,1,3,1.0,1.0,10.7,-37.9064,145.0229,1,0
1700000.0,1,4,3.0,2.0,10.7,-37.9295,145.0144,1,0
1900000.0,1,5,3.0,2.0,10.7,-37.9057,145.0101,0,1
972000.0,1,3,2.0,1.0,10.7,-37.9084,145.0118,0,1
1652000.0,1,3,1.0,2.0,5.2,-37.7723,144.9694,1,0
735000.0,1,2,1.0,2.0,5.2,-37.7586,144.9653,0,1
1210000.0,1,3,1.0,0.0,5.2,-37.7674,144.966,1,0
1115000.0,1,3,1.0,1.0,5.2,-37.7669,144.9664,1,0
1260000.0,1,3,2.0,1.0,5.2,-37.7743,144.9637,1,0
1210000.0,1,4,2.0,1.0,5.2,-37.7733,144.9599,0,1
1385000.0,1,4,2.0,4.0,5.2,-37.7575,144.9716,1,0
981000.0,1,3,2.0,1.0,5.2,-37.7698,144.9661,0,1
585000.0,1,2,1.0,1.0,5.2,-37.7609,144.9623,0,1
884000.0,1,2,1.0,0.0,5.2,-37.7731,144.9568,1,0
480000.0,1,2,1.0,1.0,5.2,-37.7732,144.951,1,0
1310000.0,1,4,1.0,2.0,4.5,-37.7671,144.9762,1,0
1283000.0,1,2,1.0,1.0,4.5,-37.7661,144.9742,1,0
1015000.0,1,2,1.0,0.0,4.5,-37.7738,144.9733,1,0
1500000.0,1,3,1.0,3.0,4.5,-37.7682,144.9835,1,0
825000.0,3,2,1.0,0.0,5.9,-37.7622,144.9406,1,0
645000.0,3,3,3.0,1.0,5.9,-37.7559,144.9378,0,1
1220000.0,3,3,1.0,1.0,5.9,-37.766,144.945,1,0
1100000.0,3,3,2.0,1.0,5.9,-37.7585,144.9504,1,0
670000.0,3,3,1.0,2.0,5.9,-37.7609,144.9416,0,1
640000.0,3,2,1.0,1.0,5.9,-37.7707,144.9488,0,1
1205000.0,3,4,2.0,2.0,5.9,-37.7606,144.9499,0,1
599900.0,3,2,1.0,2.0,11.8,-37.7787,145.0918,0,1
910000.0,3,4,2.0,2.0,11.8,-37.7664,145.0884,0,1
1100000.0,3,3,2.0,3.0,11.8,-37.7612,145.0968,0,1
1730000.0,3,5,4.0,4.0,11.8,-37.7735,145.0936,1,0
1591000.0,1,6,2.0,2.0,11.7,-37.8493,145.1283,1,0
975000.0,1,3,2.0,2.0,11.7,-37.8463,145.1071,0,1
1815000.0,1,2,1.0,1.0,11.7,-37.8518,145.1278,1,0
1590000.0,1,3,2.0,4.0,11.7,-37.8603,145.0979,1,0
1601000.0,1,4,2.0,1.0,11.7,-37.8539,145.1127,1,0
1225000.0,1,5,1.0,2.0,11.7,-37.8557,145.1285,1,0
1930000.0,1,3,1.0,2.0,7.8,-37.8405,145.0924,1,0
2216000.0,1,4,2.0,0.0,7.8,-37.8378,145.089,1,0
2110000.0,1,4,1.0,3.0,7.8,-37.8411,145.062,1,0
1900000.0,1,2,1.0,3.0,7.8,-37.8427,145.0824,1,0
1620000.0,1,3,2.0,2.0,7.8,-37.8378,145.0909,0,1
3550000.0,1,4,2.0,1.0,7.8,-37.8269,145.0661,1,0
1905000.0,1,3,1.0,2.0,7.8,-37.8333,145.0616,1,0
2990000.0,1,4,2.0,2.0,7.8,-37.8284,145.0673,0,1
835000.0,1,3,1.0,1.0,7.8,-37.8378,145.0949,1,0
3450000.0,1,4,2.0,1.0,3.2,-37.7817,144.9742,1,0
1200000.0,1,3,2.0,2.0,11.4,-37.8924,145.0541,1,0
1667000.0,1,4,2.0,2.0,11.4,-37.8928,145.0531,1,0
1350000.0,1,3,2.0,1.0,9.3,-37.8899,145.023,1,0
701000.0,3,3,2.0,2.0,13.6,-37.8856,145.0934,0,1
905000.0,3,3,1.0,2.0,13.6,-37.886,145.096,1,0
988000.0,3,3,2.0,2.0,13.6,-37.8755,145.0954,0,1
820000.0,3,3,2.0,2.0,13.6,-37.8827,145.0942,0,1
1500000.0,1,3,1.0,1.0,3.4,-37.788,144.9967,1,0
641000.0,1,2,1.0,1.0,3.4,-37.7881,145.0058,0,1
1250000.0,1,2,1.0,0.0,3.4,-37.7925,144.9995,1,0
1652500.0,1,3,1.0,0.0,3.4,-37.7933,144.9938,1,0
495000.0,3,2,1.0,0.0,7.8,-37.7506,144.9694,1,0
930000.0,3,2,1.0,0.0,7.8,-37.7424,144.9576,1,0
824000.0,3,3,1.0,2.0,7.8,-37.7462,144.9795,0,1
1500000.0,3,4,2.0,1.0,7.8,-37.7503,144.9481,1,0
1005000.0,3,4,2.0,1.0,7.8,-37.7483,144.9634,1,0
901000.0,3,4,2.0,1.0,7.8,-37.7364,144.9787,1,0
990000.0,3,3,1.0,3.0,7.8,-37.7432,144.9573,1,0
1455000.0,3,6,3.0,4.0,7.8,-37.7397,144.9603,0,1
1250000.0,3,3,2.0,2.0,7.8,-37.7382,144.9653,1,0
1790000.0,3,5,3.0,2.0,7.8,-37.7516,144.9593,1,0
650000.0,3,2,1.0,1.0,7.8,-37.7449,144.9754,0,1
720000.0,3,3,2.0,2.0,7.8,-37.7424,144.9571,0,1
720000.0,3,3,2.0,2.0,7.8,-37.7424,144.9571,0,1
888000.0,3,2,1.0,0.0,1.6,-37.8001,144.9901,1,0
1350000.0,1,3,1.0,1.0,2.5,-37.8298,144.9923,1,0
1300000.0,1,4,2.0,2.0,13.9,-37.7906,145.1138,0,1
1400000.0,1,4,2.0,2.0,13.9,-37.7895,145.1116,0,1
1100000.0,1,4,3.0,2.0,13.9,-37.7905,145.1433,0,1
1355000.0,1,3,1.0,1.0,13.9,-37.7909,145.1309,0,1
1652000.0,1,5,2.0,1.0,8.0,-37.7459,144.9159,1,0
1131000.0,1,3,1.0,1.0,8.0,-37.755,144.9272,1,0
700000.0,1,3,1.0,1.0,8.0,-37.7496,144.892,0,1
960000.0,1,3,2.0,1.0,8.0,-37.7544,144.8986,0,1
426500.0,1,1,1.0,1.0,8.0,-37.7578,144.9134,1,0
1500000.0,1,3,1.0,2.0,5.8,-37.783,145.0165,1,0
660000.0,3,3,1.0,2.0,12.4,-37.695,144.9676,1,0
741000.0,3,3,1.0,3.0,12.4,-37.6966,144.9695,1,0
532000.0,3,3,2.0,1.0,12.4,-37.7049,144.9631,0,1
543500.0,3,3,3.0,3.0,12.4,-37.7133,144.975,0,1
846000.0,1,2,1.0,0.0,3.5,-37.7933,144.9824,1,0
1055000.0,1,2,1.0,0.0,3.5,-37.7793,144.9879,1,0
1250000.0,3,3,2.0,2.0,4.4,-37.7824,144.9243,0,1
953000.0,3,2,1.0,0.0,4.4,-37.7813,144.9238,1,0
940000.0,3,3,1.0,1.0,4.4,-37.7844,144.9359,1,0
1550000.0,3,5,1.0,1.0,4.4,-37.7859,144.9323,1,0
390000.0,3,2,1.0,1.0,4.4,-37.7851,144.922,1,0
1085000.0,3,3,1.0,1.0,4.4,-37.7839,144.9273,0,1
1060000.0,3,2,1.0,0.0,4.4,-37.7846,144.9347,1,0
917000.0,3,3,1.0,0.0,4.4,-37.7868,144.9336,1,0
885000.0,3,2,1.0,0.0,6.4,-37.7961,144.89,1,0
871000.0,3,3,1.0,1.0,6.4,-37.7951,144.8901,1,0
882000.0,3,2,1.0,0.0,6.4,-37.7936,144.8905,1,0
895000.0,3,3,1.0,2.0,6.4,-37.7977,144.904,1,0
1452000.0,1,3,2.0,2.0,9.2,-37.854,145.0542,0,1
1800000.0,1,3,1.0,3.0,9.2,-37.8562,145.0864,1,0
1760000.0,1,4,3.0,3.0,9.2,-37.858,145.0859,1,0
3310000.0,1,3,3.0,2.0,9.2,-37.8605,145.0455,0,1
1601000.0,1,3,1.0,2.0,9.2,-37.8487,145.0592,1,0
910000.0,1,2,1.0,1.0,9.2,-37.8499,145.0814,0,1
780000.0,3,3,1.0,2.0,13.0,-37.702,144.9538,0,1
895000.0,3,3,1.0,2.0,13.0,-37.7097,144.9256,1,0
885000.0,3,3,1.0,2.0,13.0,-37.6962,144.9376,0,1
597500.0,3,3,1.0,2.0,13.0,-37.6962,144.9349,1,0
822000.0,3,3,1.0,2.0,13.0,-37.6972,144.941,1,0
645000.0,3,5,1.0,1.0,13.0,-37.6979,144.941,0,1
595000.0,3,3,1.0,2.0,13.0,-37.7047,144.9087,0,1
1050000.0,3,4,3.0,2.0,13.0,-37.709,144.9373,0,1
705000.0,3,3,1.0,2.0,13.0,-37.6974,144.9112,1,0
680000.0,3,3,2.0,2.0,13.0,-37.7116,144.9357,0,1
935000.0,3,3,1.0,2.0,13.0,-37.7015,144.9191,1,0
740000.0,3,3,1.0,4.0,12.1,-37.706,144.9467,1,0
837000.0,1,2,2.0,1.0,13.7,-37.9365,145.0008,0,1
860000.0,1,2,1.0,1.0,13.7,-37.9354,144.9994,0,1
1700000.0,1,3,1.0,2.0,4.6,-37.8139,145.0243,1,0
1800000.0,1,2,1.0,0.0,4.6,-37.8163,145.0251,1,0
1525000.0,1,3,1.0,0.0,4.6,-37.8162,145.0206,1,0
1405000.0,1,3,2.0,2.0,7.5,-37.8255,145.0481,0,1
1271000.0,3,3,2.0,2.0,10.6,-37.7524,145.06,0,1
665000.0,3,2,1.0,1.0,10.5,-37.7428,145.0511,0,1
575000.0,3,3,1.0,2.0,10.5,-37.7388,145.0581,0,1
706000.0,3,4,1.0,2.0,10.5,-37.7437,145.0506,1,0
657000.0,3,3,1.0,1.0,10.5,-37.7397,145.0513,1,0
650000.0,3,2,1.0,2.0,9.4,-37.7369,145.0371,1,0
855000.0,3,3,1.0,2.0,9.4,-37.7445,145.0386,1,0
613000.0,3,2,1.0,0.0,9.4,-37.7349,145.0398,1,0
640000.0,3,3,1.0,2.0,9.4,-37.7339,145.0405,1,0
1340000.0,1,4,4.0,2.0,13.0,-37.8919,145.0781,0,1
1410000.0,1,4,2.0,1.0,7.9,-37.777,145.0414,1,0
1650000.0,1,4,2.0,1.0,7.9,-37.7671,145.037,1,0
1851000.0,1,3,2.0,2.0,7.9,-37.7817,145.0391,1,0
646000.0,3,4,2.0,2.0,15.0,-37.7358,144.8217,0,1
843000.0,3,3,2.0,4.0,12.8,-37.7473,144.8555,0,1
835000.0,3,3,2.0,2.0,12.8,-37.7322,144.8722,0,1
635000.0,3,3,2.0,1.0,12.8,-37.7308,144.8664,0,1
745000.0,3,3,1.0,1.0,12.8,-37.7475,144.852,0,1
